unique_post_id,content,is_starter,A3_stress,A3_anxiety,A3_depression
thread_17928472_starter,"از استرس دیگ نمیتونم بمونم🫠🫠🫠🫠🫠🫠
سه تا جنین انتقال دادن
برام دعا کنید پنجشنبه میرم آزمایش🥺
خیلی اذیت شدم خیلی سخت بود
از بس آمپول زدن دیگ کل بدنم درد میکنه 🥴
یا مهدی🥺❤️🤚",True,9,8,3
thread_14967261_starter,"دوستان علائماتونو میشه بگین میشه خواهش کنم کمکم کنین
من روزه موعد یکم احساس بی حالی میکردم و زیر دلم خیلی خیلی نامحسوس تیر میکشید
این روند تا یه هفته ادامه داشت
بعضی وقتا یهو شدید می‌گرفت ولی در کل اونقدر درگیرش نبودم
سینه دردم بعده یه هفته شروع شد اونم در صورتی که خودم دست بزنم این شکلی نیست که خودش دردش بیاد درد زیر دلم که تقریبا به کل ازبین رفت و فقط روزی دوبار اینا احساس گرفتگی میکنم نامحسوس
بیرون روی زیادی دارم چن روزه
گذاشتم پایه اون همه گرمیجاتی که خوردم
۵ روز بعد موعد آزمایش بتا منفی شد
بیبی چک دیشب هاله انداخت
الان طاقت نیاوردم و با وجود اینکه کلا ۱۰ دیقه از سرویس رفتن می‌گذشت بیبی چک گذاشتم و منفی بود
من الان چه کنم
با این تفاسیر باردارم
به خدا حس میکنم باردارم و زمین و زمان دست ب دست هم میده که من انقد دیر بفهمم که نشه کاری کرد دارم دیوونه میشم",True,9,10,3
281067740,نه دیگه وقتی درد نداره کاریش نداشته باش,False,1,1,1
398059330,"خدا لعنتش کنه
کاش همون جا دیگه رو میرفتم .
مرده انقدر خوب بود برا بخاطر  تایم کاریش نرفتم .
قشنگ سر به زیر بود.
متاهلم بود",False,4,1,3
396708197,"خب بنطرم لازم نبود
ی تشک درست کردم و بالش ی پتو خریدم رو اون میخوابوندم
مخصوصا ک کولیک داشت باید تکون میدادم رو پا تا بخوابه",False,1,1,1
413070547,"از گذاشتن کامنت بی معنی چه سودی میبرید؟
واقعا آدم اذیت میشه
سوالش چیه جواب شما چی؟!!!
ایا میتونی الان تخمک و اسپرم بچشو جدا کنه بذاره سرجاش؟؟؟؟",False,5,1,2
365139241,"من نتونستم کنار بیام و جام رو جدا کردم
چون من اینجوری ام که شب رو خوب نخوابم فرداش عصبی و پرخاشگرم دیدم واقعا نمیتونم با خروپفش کنار بیام و نه شب خواب خوبی دارم نه روز انرژی خوبی دارم",False,6,2,2
360065484,منم باحجابم ولی اصلا رنگ تیره نمیپوشم,False,1,1,1
411930558,۷ازفردا شب..ینی ببین بااختلاف بهترین سریال طنزه🤣🤣,False,1,1,1
thread_15780665_starter,"یکساعتیه اونقدری شدید درد داره و تیر میکشه که محکم نفس بکشم یا سرمو تکون بدم از دردش نفسم بند میاد
درد زایمان که نیست چیکار کنم خوب بشه
قرص هیوسین و نبات داغ خوردم خوب نشد چیکار کنم",True,5,4,1
386059026,نکن بی نهایت پشیمون میشی و عذاب وجدان افسرده ات میکنه,False,1,1,1
thread_9772735_هیمالیااا_1401/09/07 22:47,چرا به خودت استرس میدی اینکه تجریه یه نفر بد بوده قرار نیست همه اینطورباشن فقط به خداتوکل کن برامنکه هیچکدوم ازاین مشکلا پیش نیومد,False,1,1,1
thread_9428877_مرسده2mersedeh_1401/07/07 17:38,منم باردارم شانسن اروم اروم بودا عصبی شده خیلی😞,False,4,2,2
407970553,درخواست دوستی زدم عزیزم,False,1,1,1
382804280,🥲اره.میدونی ی مدت بود خوب میشدم اما من کلا بهار تابستون بهم میریزم.الان دوبار لک میبینم.😭نمیدونم مشکل دارم یا حاملم.وای خیلی استرس دارم.یعنی منکنه ادم حامله باشه همچین دردایی داشته باشه اخه؟,False,8,8,3
404728943,"من  از ۸ هفته  یهو تهوع شدید  گرفتم   در حد مرگ  رسیدم     اولین  علامت حاملگی منم  این  بود نصف شب  از خواب بیدار شدم به سوهرم  گفتم پاشو من گشنمه   حالم  بده  گفت وا چته گفتم  نمیدونم  دلم کیک  میخواد اصلا نمیدونستم حامله ام      پاشدم  ۳ نصف شب  گیک  خوردم    سیر شدم   گفتم اخبش  خوابیدم
هفته  بعدش  فهمیدم  حامله ام     تااا۸ هفته   که  یهو تهوع گرفتم  که دکترم  گفت  قلبش  تسکیل  شده",False,1,1,1
thread_13492127_starter,"سلام
من هفته ی سی و پنجمم
تا یکی دو هفته پیش زیر دنده راستم وحشتناک درد میکرد ک اصلا نمی‌تونستم بشینم یا بخوابم الان اون درد خوب شده ولی درد معده اضافه شده بیشتر هم سمت چپ درد می‌کنه زیر دنده یا پایین تر هر طور بخوابم درد می‌کنه
دردش وحشتناک
شکمم سفت میشه و بچه ک جمع میشه این درد خیلی بدتر میشه
دیگه خسته شدم
کسی تجربه ای داره ؟",True,6,4,3
413960778,"عجب دوست احمقی داری
ملت سر دو ریال با شوهراشون تا طلاق پیش میرن
اونوقت این ۲۰ میلیون داده ب کسی ک هیچ قید و تعهدی بهش ندارع؟؟؟",False,1,1,1
413412423,"استرس چی؟ همه طرف توییم اینجا هر چیزی شد بیا بنویس .
الانم کامل حق باتوعه . اگه همینا درست باشن",False,1,1,1
405283162,آره بابا ، منم اینطور بودم ... هر دردی جز خونریزی طبیعیه نگران نباش,False,1,1,1
thread_9396920_feriii75_1401/06/23 22:29,عزیزم دقیقا یک ماه پیش بود یه ست دسبند وانگشتر گرفتم ۱۸۰ بالا تابلو برداشته شده خیلیا هنوز حساب میکنن,False,1,1,1
thread_13234836_starter,"بچه ها تروخدا اگه کسی میدونه بگه من ۸ روز میشه سقط کردم رفتم سونو فهمیدم بقایا دارم ۳۴ در ۱۹ میلی متر
دکتر بهم قرص متیل داده هنوز ازم خون میاد ولی لخته نیست یه دکتر ماما گف بعد قرصا برو سونو یعنی یه هفته دیگه
دکتر متخصص گف صبر کن بعد پریود بعدی برو نمیدونم چیکار کنم",True,8,7,2
383791500,"چ پلی؟؟؟
من قشمم",False,1,1,1
407431450,شما همونی بودی که درد شدید داشتی اره؟ چیکار کردی رفتی سونوگرافی؟,False,1,1,1
413009704,اره بخدا من اونقدر حالم بد شد که حاضر بودم اون لحظه بمیرم,False,7,2,1
413964199,"اجازه میدید تو مسائل کوچک و بزرگ نظر بدن براتون؟
در مورد اینکه جقد باید خرج کنید برای مادر شوهر پدر شوهر و ..
یا مثلا یکی دو تا تاپیک قبلم؟",False,1,1,1
thread_6319625_یاسم_1400/02/01 13:07,عزیزم کروناس . والا به خدا منم همین بودم باردارم تب و لرز و بدن درد و اینا داشتم بعد میگفتم کروناست مامانم میگفت به خاطر استرسته نزدیک زایمانته از اعصابته شوهر میگف چون ۵ذا نمیخوری اصلا یه وضعی حالا هم که خوب شدم بازم میگن کرونا نبوده مامانم مسخرم میکنه میگه ما منتظریم هر علائمی داریم کرونا نباشه خدا رو شکر کنیم تو همش میگیری کرونا داشتی. و بعد جالبه تا دم مرگ رفتما,False,2,1,1
271056089,انشاالله که چیزی نیست منم درد داشتم ولی دکترم گفت طبیعیه این درد ها,False,1,1,1
332301721,غصه ای که میخورم یه طرف احساس حقارت یه طرف,False,6,2,8
331667811,ازچهره اش مشخص بود ناراحته ولی به روی من نیاورد ولی من دیشب تاصبح همش گریه کردم نزد خدا ازبس گریه کرده بودم چشمام ورم کرده بود ازصبح هم سردرد عجیبی گرفتم بیشتر شوکه شدم وگرنه جنسیت برام مهم نبوده هیچ وقت چون تواین ۵ماه همش فکرمیکردم پسره هم خیلی تحت تاثیر حرف های شوهرم قرارگرفته بودم چقداکثرا شب ها خواب می دیدم ولی ازدیشب دیگه دغدغه ندارم حالم بهترشده,False,7,4,7
389742426,"خودت رو عذاب نده.
هرچی قایم کنی بدتره و استرس بیشتری به خودت و بچه میدی.
ربلکس کن و کسی ام پرسید،  بگو بهش.
هیچ ایرادی نداره.",False,1,1,1
