unique_post_id,oof_fold,group_id,author,thread_id
339479631,3,G02748,801380,13661349
340957670,3,G02754,lilith_a,13747583
341034298,3,G02269,meriferi,13752589
341109592,3,G02755,fatemehrasolzade79,13757130
341400247,3,G02761,نازنینحسینی,13773974
341539423,3,G00346,سیاسنگی,13781960
341539949,3,G00346,کربنی,13781960
341777940,3,G00347,dina__27,13795760
341837047,3,G00348,ماهی_عاشق,13799384
342272396,3,G00355,sabzy,13825041
342272426,3,G00355,sogand8979977,13825041
342317416,3,G00357,سایه307,13828308
342318807,3,G00357,masir9,13828308
342401332,3,G00358,21roya,13833335
342454532,3,G00360,*_پر_پیـــــــــن_*,13836164
343581803,3,G00370,حلماخانمم,13901412
343589927,3,G00370,محمدجوادقندی,13901412
343769000,3,G00371,الیزابلا,13911682
344852503,3,G02785,شلوار_پلنگیی,13978673
345217002,3,G00385,kosarrrr80,14001063
345604869,3,G02790,royyyya,14025741
346257194,3,G02793,fm8639,14067100
346602295,3,G02794,گارفیلد27998,14086410
347075759,3,G00404,رز_بنفش_موقت,14113744
347085078,3,G02798,ماماسیتا,14114396
347380126,3,G02275,زردیواش7333,14132901
347667705,3,G02799,برف۱۳۷۵,14150820
347756525,3,G02800,آیاناراناربیابه,14155819
349004054,3,G01540,مامانسیدعلیرضا75,14241794
349112067,3,G00418,خداوند_رنگین_کمان,14248616
349139426,3,G00419,ملووووووووس,14230837
349156298,3,G00419,ملووووووووس,14230837
349439455,3,G00422,ایلیاجوووووونی,14267532
349440063,3,G00422,خانوم_کوووچیک,14267532
349541242,3,G00423,4615nafas,14273692
350804606,3,G00432,nurabanoooooooooo,14344200
350812851,3,G01575,اردی_به_عشق,14344920
350906409,3,G00435,کمکمکنیدلطفا,14350092
351508557,3,G02818,هنا۷۲,14384132
351555867,3,G02819,مادربیتجربه,14386439
351632037,3,G00439,mahshar666,14391310
351644812,3,G00442,paarisaa,14391969
351792283,3,G00442,آرااااامشششش,14391969
351830727,3,G02282,خوشبخت_دوعالم,14403213
352377506,3,G02821,flower75,14435148
352727905,3,G02822,kkkmmm,14455651
353277521,3,G00448,دختر_سربه_زیر,14489313
353314292,3,G02825,gilda96,14491466
353967398,3,G02830,کلاینایا,14531447
354234745,3,G00461,پرنسس__دیانا,14547500
355857137,3,G02285,nnnnmnnnnn,14646122
356290569,3,G00926,شادلو,14671762
356304771,3,G00477,امیرمهدیشون,14672766
356406284,3,G00476,mahijoooon,14678577
356407157,3,G00477,پیتزاکباب,14678668
356407833,3,G00477,امیرمهدیشون,14678668
356662263,3,G00480,maryam_golii79,14696437
357612732,3,G00487,mah_banoo_jannnnnnna,14752993
357800750,3,G02842,رنگین_کماان,14764054
357838242,3,G02843,زنoمشدیoرضایوم,14766230
358583383,3,G00492,0935,14808129
358953365,3,G02295,آرزو1371,14828622
359000941,3,G02296,spongeee_bob2,14831442
359146087,3,G00495,دیبا۲دیباجی,14839593
359454147,3,G00501,asamin26,14855735
359796571,3,G00504,hana_arfd,14874637
359826195,3,G00506,emmetttt,14876296
359827197,3,G00506,emmetttt,14876296
359827758,3,G00506,bestregards,14876296
359833586,3,G00370,سحرhپسرمامان,14874597
359940626,3,G00508,ساحل_۳۳,14882440
359962909,3,G00370,تعلیقی_بدبخت,14874597
360497050,3,G02298,عشقمدخترانم,14914941
361505283,3,G00370,محمدجوادقندی,14874597
361666162,3,G00520,sofia62,14980550
361666311,3,G00520,tarneh,14980550
362743486,3,G02862,سارينا٧,15039592
362832092,3,G02864,gole_bado0m,15031809
363489940,3,G02871,ارغوان186,15080053
363770941,3,G02303,پریدن,15094781
363904931,3,G00542,mahlin7976,15102053
363929588,3,G00542,banooyejonobi,15102053
364468234,3,G00543,دختر_چادری,15125357
364753932,3,G00548,دنياوارونه,15148253
364953826,3,G00551,ماهمن۱۳۷۶,15159204
365109080,3,G00553,chgtjk,15168439
365139241,3,G02877,sunrose,15170420
365884744,3,G02880,ترانه_پاییزی,15214263
366317363,3,G02884,imzahrw,15238248
366406849,3,G00565,بانوآذرخش,15243272
366992279,3,G02886,o__x,15276923
368306370,3,G00573,saraaan1,15353110
368439587,3,G00575,آرامش403,12969680
368749284,3,G02891,هوزاد,15379340
368839039,3,G00764,یاوقت,15384852
368839888,3,G00764,a13b14,15384852
368961081,3,G00579,مادرفرانکی,15391970
369250570,3,G00573,saraaan1,15398888
369270193,3,G02307,mahliiiiiiin_11,15410053
369270210,3,G00583,rahaaaaa_3498,15409968
369410381,3,G00584,gisoparishon,15418471
369556023,3,G02895,آذرم02,15427497
369952334,3,G00588,باران001,15450870
370705363,3,G02902,یاسمن1315,15494243
370705733,3,G02902,سبز_,15494243
371274430,3,G00600,مااااااارین,15527747
371604742,3,G02907,alaleh2474,15548296
371717060,3,G02909,مخمل85,15555286
372919637,3,G00610,fluffygirl,15629751
373053551,3,G02914,rshid,15638685
373314928,3,G00584,gisoparishon,15654861
373427573,3,G02311,family,15316560
373443451,3,G00836,گرتل۴,15662867
373869226,3,G00615,moooalemmmm,15689766
373913392,3,G00616,باافتخارایران,15692693
374244690,3,G00621,فامیل_دومادم,15712428
374245737,3,G00621,فامیل_دومادم,15712428
374245781,3,G00621,chawkal,15712428
374732827,3,G02917,گیزل,15741692
374774397,3,G02313,مادرشو,15743878
374817026,3,G00631,پانیسامنم,15744440
374820957,3,G00631,nooshdaro,15744440
375660979,3,G00640,dcgfd,15796788
376283558,3,G01678,آدلیام,15832348
376828218,3,G01574,بالغ,15867865
376899926,3,G02314,پسر،بد,15872151
377226504,3,G02926,سرآشپززهرا,15892372
377779748,3,G00656,saharjoon65,15928237
377780593,3,G02929,affsooooonni,15928260
378104331,3,G00660,ghalbyakhiiiiiii,15949296
378354377,3,G00662,یادمادرم,15964206
378400133,3,G02931,نگار_00,15967075
378542046,3,G00663,ماماسلما,12659370
378704409,3,G00665,elahe_aab_1994,15984962
378866355,3,G02316,1991coraline,15994489
378970321,3,G00669,shamimyad96,16000404
378971173,3,G00669,mamysouren7,16000404
379865792,3,G00676,نگهبانان,16054161
380046125,3,G00679,1381yasaman,16065596
380079282,3,G00680,رستا_80,16067591
380194321,3,G00681,پاییززززززز,16074736
380197822,3,G00681,farnaz6962,16074736
380382861,3,G00683,خوشبخت،,16086421
380739627,3,G00687,nbnbez,16108558
380865388,3,G02945,گلبانوجانم,16117169
380971259,3,G00688,فرررررر,16124074
381160774,3,G00688,michaelscofild,16124074
381161064,3,G00688,الهید,16124074
381201065,3,G00690,نسرین1657,16138139
381577311,3,G00698,هواپونوپونو,16161709
381577330,3,G00698,زائرالرضا0123,16161709
381723989,3,G02319,دخترمردم,16170648
381927186,3,G00700,mobina8284,16183259
381969943,3,G02320,زیبای_آرام_منم,16185990
382026622,3,G00506,مامان_دلارام_کوروش,16189574
382241337,3,G00707,نیکونام_,16202726
382584881,3,G00712,nazaninzahra79,16224124
382584969,3,G00712,nazaninzahra79,16224124
382585438,3,G00712,نون_چرب_زیرکوبیده,16224124
382653095,3,G02323,lanisa,16228256
382713909,3,G02961,ane1378,16232117
382780811,3,G00717,اناریاقوت,16236381
382804280,3,G01735,totfarangi_1,16237925
382846911,3,G02325,sfcstgsdf,16240529
382910056,3,G02963,00chita00,16244463
383065239,3,G02965,موفقپایدار,16253920
383174061,3,G00723,گلی۲۴,16260701
383196685,3,G00724,نفسr,16262000
383282577,3,G02326,عسلمیa1384,16267412
383463973,3,G00728,شورت_بنفش,16278250
383463986,3,G00728,بخاطرخودت,16278250
383465252,3,G00728,پرنیان۹۵۹۸,16278250
383763608,3,G02327,زن_شرقی,16296403
383791500,3,G02970,zshgh,16298170
383791945,3,G02970,mehraban_g,16298170
383814176,3,G00732,z727272,16299379
383871675,3,G00733,حدهطفطت,16302658
383930328,3,G02328,زرشکی,16282893
383942900,3,G00734,**شاهدخت**,16307245
384417763,3,G02973,qazalbanoooo,16335751
384777518,3,G00741,a_nora,16356524
384787710,3,G00743,drean,16324621
384964858,3,G02979,ایلین__258,16367667
384966818,3,G00746,مردک0عاشق,16364494
385603410,3,G00752,hosna92,16406532
385746397,3,G02980,woman_life,16414082
386025280,3,G02981,goliiiiiiiiisa,16430344
386141946,3,G02984,malih_e,16437831
386691251,3,G02332,خارسو,16471144
386769674,3,G00762,m_bb,16475732
387151701,3,G00764,a13b14,16496895
387749534,3,G00768,ایلیوس,16530109
388149783,3,G00772,aloneman67,16554170
388429429,3,G02335,آیین6,16570411
389012725,3,G02995,mahak401,16605923
389373435,3,G02997,nargess031,16627335
389493326,3,G00788,59samandoon,16634648
390328419,3,G03002,2014atash,16685819
390437997,3,G03003,bahar_khanoomiii,16692499
390654104,3,G03005,sefidbarfi73,16705573
391047746,3,G00805,فرانتکار,16729378
392279684,3,G00814,بانوزلیخا55,16802946
392279952,3,G00814,mmmmbb,16802946
393050114,3,G00821,zazar_jooon,16849234
393852002,3,G00832,baharm77,16898875
394046897,3,G00834,شفق__قطبی,16911201
394087598,3,G00836,گرتل۴,16913919
394450709,3,G03020,11mah11,16936694
394805181,3,G00840,عسللللللم,16958833
394805238,3,G00840,عسللللللم,16958833
394908535,3,G00841,بهار_132,16965234
395056071,3,G03023,خرمالو_گس,16973974
395677069,3,G02342,25saha,17011275
396498739,3,G00480,maryam_golii79,17052719
396567976,3,G00851,ارمای۹۸,17063577
396661925,3,G03033,الناز6771,17069359
396788437,3,G03034,مژیشونم,17076635
397874438,3,G00707,نیکونام_,17142691
397923642,3,G00868,seti1122,17146308
398027783,3,G03041,hamedjan,17153038
398481592,3,G03043,mahmahs,17182973
398843756,3,G00873,velvetvenom,17206352
399144660,3,G03047,کارامان,17225485
399418579,3,G00881,lavia_2,17243264
399930724,3,G00886,رویا7565402,17275763
400066613,3,G03053,shirinعسلم,17286086
400078855,3,G03054,gian,17286868
400178717,3,G01873,lena01,17293356
400223648,3,G03055,لیلای_بی_عشق,17296242
400261413,3,G03056,b8s2,17298434
400485584,3,G00894,amalis,17312693
400530170,3,G03063,سویل75,17315392
400530861,3,G03063,donyay,17315392
400696003,3,G00896,نگار447,17325994
400927821,3,G00903,دلشیدآسمان,17339907
400959905,3,G00904,alone67,17342286
400991624,3,G00906,رویانیان,17344083
401085637,3,G00906,رویانیان,17344083
401268293,3,G00912,بتوچ,17361908
401268649,3,G00912,تانیا66,17361908
401497877,3,G00966,ماههههههههههی,17376606
401791199,3,G03074,عروسک6369,17395126
401839015,3,G03076,آبنباتوو,17394024
402274003,3,G00926,شادلو,17426114
402462036,3,G00932,ققنوس101,17438084
402462286,3,G00932,ققنوس101,17438084
402462565,3,G00932,ققنوس101,17438084
402554430,3,G00958,پیشیار,17444017
402663467,3,G00903,دلشیدآسمان,17450752
402914440,3,G00936,tutka,17466537
402973661,3,G00937,فاطمه6429,17470157
402973688,3,G00937,sim_sim,17470157
402975476,3,G00937,mistahere,17470157
403057637,3,G00938,عفت_زجه_زن۲,17475297
403160790,3,G00940,پروانه_جون۲۲,17481739
403202708,3,G03094,چترآبی۷۵,17484189
403340401,3,G03096,فن_فسنجون,17493129
403675514,3,G00948,مامان_آقای_مهربون,17514849
404068300,3,G01914,pishiehkhisss,17539498
404138438,3,G00958,پیشیار,17543925
404332023,3,G03106,zahra287287,17555114
404755199,3,G00965,soofiya74,17583210
404825643,3,G00966,ماههههههههههی,17583951
404912057,3,G03114,rose_ct,17593231
404985851,3,G03115,mahlin7376404,17598361
405586796,3,G03118,ijoonzin,17635410
405716550,3,G00728,شورت_بنفش,17643797
406086933,3,G03122,atefeh6774,17665788
406224712,3,G00984,منآد,17673726
406355020,3,G00989,تمنااا8تنهااا,17680065
406549156,3,G00995,وای_بابام_اومد,17689163
407028864,3,G03133,samane13404,17713332
407252186,3,G03137,مرمزی,17725561
407360931,3,G01010,zahra_alz,17731493
407461762,3,G02364,ouy_moon2,17736564
407649988,3,G00840,عسللللللم,17746982
407753234,3,G00903,دلشیدآسمان,17749917
407783381,3,G01012,samaneh66,17754535
407923106,3,G01015,aramdartanhayi138,17760034
407978724,3,G00665,elahe_aab_1994,17765309
408000110,3,G02367,hani_fn,17766611
408286174,3,G01021,zgh1996,17624684
408391810,3,G01024,جهان_هستی2,17790153
408466833,3,G01026,ماهمنير,17794557
408490480,3,G01038,mamanbnita,17787996
408543031,3,G01965,ماه_بارانی,17798894
408568963,3,G03151,مامان_طاها۹۷,17800723
408578149,3,G03152,nikicutee,17801225
408672088,3,G03153,____sara_____,17806906
408772267,3,G01038,رز_سپید,17812767
408781970,3,G03154,mommy_to_be,17813275
409026200,3,G01049,کانیا34,17828029
409120922,3,G03156,zarzarrrr,17833454
409127688,3,G03156,مترجم_هستم,17833454
409868022,3,G03165,فریاد_بی_صدا_,17874762
409868178,3,G03165,mahoormm,17874762
410100403,3,G01062,oooosimabano,17888323
410254833,3,G01066,آرامش_مطلقم_من,17897078
410267376,3,G01067,ربیعا,17897820
410280560,3,G01068,matii۲۰,17898471
410281046,3,G01068,matii۲۰,17898471
410864402,3,G01076,ifarnazm,17931148
410952580,3,G01091,tanhamkhoda,17935261
411282654,3,G01066,آرامش_مطلقم_من,17955011
411490383,3,G03170,دوست،دارم_,17967671
411566829,3,G03172,امیدهمیشگی,17971901
411589556,3,G02011,11111111111112222222,17972915
411595177,3,G01088,ookro,17973422
411595431,3,G01088,arawmm,17973422
411595548,3,G01088,زندگییییییی,17973422
411606821,3,G03174,shakrf11,17974046
411671928,3,G01091,جبرائیل,17977391
411672051,3,G01091,tanhamkhoda,17977391
411683224,3,G01093,princess_janan,17978187
411789793,3,G03185,phatiiiaa,17984164
411789887,3,G03186,aureliarae,17984113
411859088,3,G01105,melika1ak,17987827
411881180,3,G01108,mama2baby,17988902
411884706,3,G03190,_غمگینکم_,17989064
411913737,3,G01115,ویتوکورلئونه,17990740
411928490,3,G02376,dokhtaresahel,17991402
411958253,3,G01118,گیلاس_جون,17993234
412024546,3,G03200,shaddabb,17997133
412024806,3,G01121,deltangg,17997148
412113660,3,G02378,عرپ,17996891
412136285,3,G01125,ahimsa,18003617
412149764,3,G03203,momsami,18004382
412181144,3,G01129,ghjigfhkjgg,18005993
412190785,3,G03207,بات_قعرم,18006605
412236985,3,G01132,m7979,18009322
412269301,3,G01134,بانو_خوشخنده,18011192
412309996,3,G03210,immonimoni,18013457
412373377,3,G01142,ساناز۸۷۴۰,18017271
412374271,3,G01143,نازگل6890,18017398
412406148,3,G01145,مامان_فاطمه270,18019198
412406255,3,G03215,خانمـجهانگیری,18019099
412472636,3,G03217,قینوس,18022943
412515195,3,G03219,سامیه_قدیم_۹۲,18025407
412521704,3,G00548,دنياوارونه,18025750
412569057,3,G01154,داستان_زندگیم,18023341
412582162,3,G03224,دخترکeمهربون,18029196
412595308,3,G02047,دختروپسر,18027846
412719646,3,G01156,bernadetsolo,18037054
412754051,3,G03229,asma4831,18033166
412766363,3,G03230,هانامونتانا,18039557
412781254,3,G01160,shiiiva,18040424
412781358,3,G01160,لیناااااااا,18040424
412928406,3,G03238,اندیشه۶۷,18048626
412965951,3,G01170,7575saed,18050546
412985206,3,G03240,لیناتوپی,18051743
412986171,3,G03241,mommortal,18051819
413011203,3,G02386,negara2323,18053354
413016176,3,G02386,negara2323,18053354
413023200,3,G01176,alonegirl1212,18053993
413024473,3,G03243,لیلا_leyla,18054092
413024792,3,G01176,asalii_honey,18053993
413033784,3,G01176,خانومـاقامحمدم,18053993
413042956,3,G01177,teh123,18054497
413070547,3,G03245,حدیثه1ف2م,18056707
413101443,3,G03249,golizizi,18058303
413123507,3,G01764,11mahlin,18059506
413189613,3,G01129,ghjigfhkjgg,18063517
413228226,3,G01187,نیل_آبی,18065566
413249363,3,G03257,ftmm2532,18066685
413322883,3,G03260,رودابه_پرشین,18039290
413331580,3,G03262,1403_girly,18072721
413345788,3,G01195,samijan,18074795
413348127,3,G01195,mdic,18074795
413353615,3,G01195,motiiii99,18074795
413374561,3,G02980,woman_life,18076532
413401287,3,G01203,aiiddaa,18081858
413413641,3,G03268,gn123,18083224
413431393,3,G03270,sania64,18085086
413468897,3,G01214,faarezu,18088586
413469458,3,G01214,مری_گلو,18088586
413504247,3,G03273,فرینازمثبت,18091619
413507525,3,G00989,تمنااا8تنهااا,18086608
413550946,3,G02393,farii_86,18096263
413584725,3,G01226,sure_man_bash,18100493
413605653,3,G01226,iiiaavvvaa,18100493
413636591,3,G01231,serve,18105751
413640937,3,G01232,mohammad_novel,18106484
413652864,3,G03278,دل_داغون_من,18106919
413688208,3,G03283,تااااااااااااااااارا,18111452
413688650,3,G03283,گربه_بنفش,18111452
413715507,3,G01236,دنی8373,18113680
413720392,3,G03286,tanhakhudam,18114562
413721968,3,G01239,mah_mehrr,18114781
413743820,3,G03288,morteza1366,18117256
413765365,3,G01245,نويسنده٣٣٠٠,18119256
413783223,3,G03290,enmu,18120858
413807609,3,G03292,سوزانا۹۹,18123791
413808025,3,G03292,عزیزکرده,18123791
413813065,3,G03293,azukargirl,18119615
413831136,3,G03294,دخترر_مردااب,18126575
413839272,3,G03295,مامانکوروش۶۴۷۳۹۲۹۹,18126416
413849142,3,G01248,دختر_شاداما_غمگین,18128774
413893112,3,G01250,مرگن_هستم,18132669
413929669,3,G02398,دختر_آب_و_آینه,18137975
413929855,3,G01143,نازگل6890,18138112
413936749,3,G03314,باله22,18138836
413940956,3,G03319,negar2020,18137931
413941897,3,G03320,بهارخانوم،مهربون,18139306
413943789,3,G01262,ستاره1379,18139496
413945586,3,G03325,aban_1404,18139594
413946439,3,G03326,peyman57,18139915
413947771,3,G02399,elina340,18139704
413948459,3,G02484,دلبرمهدیnاحمدوند,18140033
